name,length,GC,coverage,phylum
scaffold20723_size3560,3560,0.5039,24.133988764,Mollusca
scaffold20725_size3559,3559,0.4712,14.9261028379,Arthropoda
scaffold20726_size3559,3559,0.6482,0.0587243607755,Planctomycetes
scaffold20727_size3559,3559,0.354,0.0,no-hit
scaffold20728_size3558,3558,0.4882,29.8577852726,Chordata
scaffold20729_size3557,3557,0.5226,1.56086589823,Cyanobacteria
scaffold20730_size3557,3557,0.5252,3.43716615125,Dictyoglomi
scaffold20732_size3556,3556,0.4438,94.1706974128,Chordata
scaffold20733_size3556,3556,0.4592,69.535151856,no-hit
scaffold20735_size3556,3556,0.6507,1.77052868392,Firmicutes
scaffold20736_size3556,3556,0.6004,9.24381327334,Firmicutes
scaffold20737_size3555,3555,0.4759,23.9445850914,no-hit
scaffold20738_size3555,3555,0.4459,146.497609001,no-hit
scaffold20739_size3555,3555,0.4239,52.6500703235,Mollusca
scaffold20740_size3555,3555,0.4754,0.0,Actinobacteria
scaffold20743_size3554,3554,0.4406,0.0,Proteobacteria
scaffold20744_size3553,3553,0.4585,50.5046439629,Chordata
scaffold20745_size3552,3552,0.5267,61.9738175675,Mollusca
scaffold20747_size3552,3552,0.6458,17.1939752252,Proteobacteria
scaffold20748_size3552,3552,0.6608,0.892173423423,Proteobacteria
scaffold20749_size3552,3552,0.4876,47.3054617117,Annelida
scaffold20750_size3551,3551,0.6305,2.83920022529,Proteobacteria
scaffold20751_size3551,3551,0.6207,0.0,Bacteroidetes
scaffold20752_size3551,3551,0.5846,0.0107012109265,Actinobacteria
scaffold20753_size3550,3550,0.4806,115.252676056,Actinobacteria
scaffold20754_size3550,3550,0.6507,0.0259154929577,Proteobacteria
scaffold20755_size3550,3550,0.6358,2.15830985916,Proteobacteria
scaffold20756_size3550,3550,0.4583,59.1061971831,Chordata
scaffold20757_size3550,3550,0.5059,148.164507042,Bacteroidetes
scaffold20758_size3549,3549,0.3886,36.9577345731,Chordata
scaffold20760_size3548,3548,0.491,85.8100338219,no-hit
scaffold20761_size3548,3548,0.3794,0.0,Arthropoda
scaffold20762_size3548,3548,0.4493,33.8103156709,Arthropoda
scaffold20763_size3548,3548,0.5505,0.0,Proteobacteria
scaffold20764_size3548,3548,0.6316,12.4926719278,Proteobacteria
scaffold20765_size3547,3547,0.625,0.186636594305,Proteobacteria
scaffold20767_size3547,3547,0.5069,89.2884127431,Cnidaria
scaffold20768_size3547,3547,0.647,0.121793064562,Proteobacteria
scaffold20769_size3547,3547,0.3699,0.0,Chordata
scaffold20771_size3547,3547,0.66,0.0107132788272,Proteobacteria
scaffold20772_size3546,3546,0.4492,89.8649182176,Arthropoda
scaffold20773_size3546,3546,0.5065,135.813592781,Chordata
scaffold20774_size3546,3546,0.4622,69.3714043992,Chordata
scaffold20775_size3545,3545,0.5946,3.67023977433,Proteobacteria
scaffold20776_size3544,3544,0.6659,0.426636568849,Proteobacteria
scaffold20778_size3544,3544,0.5787,3.08267494357,Proteobacteria
scaffold20779_size3543,3543,0.4547,63.4081287045,Arthropoda
scaffold20780_size3543,3543,0.6001,0.640699971776,Proteobacteria
scaffold20781_size3542,3542,0.6047,4.15047995483,Planctomycetes
scaffold20782_size3542,3542,0.5215,35.5782044043,Arthropoda
scaffold20783_size3542,3542,0.4839,20.3269339356,Chordata
scaffold20786_size3541,3541,0.4558,64.3479243152,Chordata
scaffold20789_size3541,3541,0.6673,0.0417961027958,Proteobacteria
scaffold20790_size3541,3541,0.4499,62.9031347077,Chordata
scaffold20791_size3539,3539,0.4549,75.6787228031,Chordata
scaffold20792_size3539,3539,0.4716,63.375247245,no-hit
scaffold20793_size3539,3539,0.5634,7.06696807007,Firmicutes
scaffold20794_size3539,3539,0.6615,0.106244701893,Proteobacteria
scaffold20795_size3539,3539,0.6428,9.04718847132,Deinococcus-Thermus
scaffold20797_size3538,3538,0.4794,53.3908988129,Annelida
scaffold20798_size3537,3537,0.5185,0.273112807464,Cyanobacteria
scaffold20799_size3536,3536,0.4941,66.439479638,Arthropoda
scaffold20800_size3536,3536,0.4658,37.4160067873,no-hit
scaffold20801_size3536,3536,0.67,0.68721719457,Proteobacteria
scaffold20804_size3535,3535,0.3513,0.0,Nematoda
scaffold20806_size3534,3534,0.6163,1.79937747595,Verrucomicrobia
scaffold20807_size3533,3533,0.4322,84.9006510048,Arthropoda
scaffold20809_size3532,3532,0.4793,146.091166478,no-hit
scaffold20810_size3532,3532,0.4629,88.2301812005,Arthropoda
scaffold20811_size3531,3531,0.6369,0.0291702067403,Verrucomicrobia
scaffold20812_size3531,3531,0.6386,15.4072500708,Proteobacteria
scaffold20813_size3531,3531,0.4928,74.5009912207,Chordata
scaffold20814_size3530,3530,0.5765,1.53484419263,Proteobacteria
scaffold20815_size3530,3530,0.4365,33.2484419264,Cnidaria
scaffold20816_size3530,3530,0.5261,0.0101983002833,Bacteria-undef
scaffold20818_size3530,3530,0.4439,73.166572238,Nematoda
scaffold20819_size3529,3529,0.3689,0.105979030887,Bacteroidetes
scaffold20820_size3529,3529,0.4642,26.5831680363,no-hit
scaffold20821_size3529,3529,0.4851,90.3992632475,Arthropoda
scaffold20823_size3529,3529,0.3692,0.0107679229243,Bacteroidetes
scaffold20825_size3528,3528,0.6154,0.580215419501,Verrucomicrobia
scaffold20826_size3528,3528,0.6582,7.1746031746,Proteobacteria
scaffold20827_size3526,3526,0.4793,76.8840045378,Chordata
scaffold20828_size3526,3526,0.439,29.545944413,Arthropoda
scaffold20829_size3526,3526,0.66,0.010777084515,Proteobacteria
scaffold20830_size3525,3525,0.6766,1.72113475177,Proteobacteria
scaffold20831_size6731,6731,0.4751,61.9629188383,no-hit
scaffold20832_size3525,3525,0.6638,33.5341843971,Proteobacteria
scaffold20833_size3525,3525,0.602,5.97191489362,Bacteria-undef
scaffold20834_size3524,3524,0.4833,72.5309307604,Arthropoda
scaffold20835_size3524,3524,0.4625,25.7528376845,Arthropoda
scaffold20836_size3524,3524,0.4952,124.753972758,Arthropoda
scaffold20837_size3524,3524,0.4569,67.8828036322,Chordata
scaffold20838_size3524,3524,0.4657,34.5380249717,Arthropoda
scaffold20839_size3523,3523,0.6557,0.139369855237,Proteobacteria
scaffold20840_size3522,3522,0.4793,23.5494037479,no-hit
scaffold20841_size3522,3522,0.638,11.4088586031,Proteobacteria
scaffold20842_size3521,3521,0.4644,2.74069866515,no-hit
scaffold20843_size3520,3520,0.4903,77.3019886364,Chordata
scaffold20844_size3520,3520,0.4895,59.0676136364,Chordata
scaffold20846_size3520,3520,0.4151,21.8880681818,no-hit
scaffold20847_size3520,3520,0.6767,17.4721590909,Proteobacteria
scaffold20849_size3520,3520,0.6733,108.010511364,Proteobacteria
scaffold20851_size3520,3520,0.6318,0.0,Cyanobacteria
scaffold20853_size3519,3519,0.5195,67.0414890594,Chordata
scaffold20854_size3517,3517,0.5792,0.0110889963037,Planctomycetes
scaffold20855_size3517,3517,0.4888,59.8183110606,Arthropoda
scaffold20856_size3516,3516,0.473,33.4169510808,Arthropoda
scaffold20857_size3516,3516,0.4787,78.0201934016,Arthropoda
scaffold20858_size3516,3516,0.494,93.0429465301,Chordata
scaffold20859_size3515,3515,0.5556,0.779516358464,Chloroflexi
scaffold20860_size3515,3515,0.5525,1.78890469417,Firmicutes
scaffold20861_size3515,3515,0.6708,0.0273115220484,Proteobacteria
scaffold20862_size3515,3515,0.5249,54.6372688478,no-hit
scaffold20863_size3514,3514,0.469,32.4874786569,Arthropoda
scaffold20864_size3514,3514,0.3719,0.0,Mollusca
scaffold20865_size3513,3513,0.4429,48.6470253346,no-hit
scaffold20866_size3513,3513,0.5824,0.522345573584,Planctomycetes
scaffold20867_size3513,3513,0.4435,88.6054654141,Arthropoda
scaffold20868_size3513,3513,0.6373,0.0324508966695,Proteobacteria
scaffold20869_size3512,3512,0.4661,34.2938496583,Cnidaria
scaffold20870_size3512,3512,0.4915,52.0498291571,Arthropoda
scaffold20873_size3511,3511,0.4765,84.1119339219,Hemichordata
scaffold20874_size3510,3510,0.5066,31.925925926,Echinodermata
scaffold20875_size3509,3509,0.5968,1.91365061271,no-hit
scaffold20876_size3508,3508,0.6331,79.9794754846,Proteobacteria
scaffold20878_size3508,3508,0.3409,0.0,Bacteroidetes
scaffold20879_size5828,5828,0.4892,73.4471516816,Chordata
scaffold20880_size3507,3507,0.3513,0.0,Rotifera
scaffold20881_size3507,3507,0.4146,0.0114057599088,Bacteroidetes
scaffold20882_size3507,3507,0.4577,36.2306814941,Proteobacteria
scaffold20883_size3506,3506,0.3742,0.0,Rotifera
scaffold20884_size3506,3506,0.3588,0.0,Rotifera
scaffold20885_size3505,3505,0.4759,37.0507845935,no-hit
scaffold20886_size3504,3504,0.5545,0.182363013699,Proteobacteria
scaffold20887_size3504,3504,0.5108,91.2126141552,Arthropoda
scaffold20888_size3504,3504,0.4292,103.764840183,Arthropoda
scaffold20889_size3504,3504,0.6801,0.105308219178,Proteobacteria
scaffold20890_size3504,3504,0.4903,129.511130137,Bacteroidetes
scaffold20891_size3504,3504,0.6184,0.191210045662,Chloroflexi
scaffold20892_size3504,3504,0.5203,36.2851027397,Echinodermata
scaffold20893_size3504,3504,0.4386,33.622716895,Mollusca
scaffold20895_size3503,3503,0.459,100.50385384,Chordata
scaffold20896_size3502,3502,0.6519,0.0,Proteobacteria
scaffold20897_size3502,3502,0.3672,0.0,Chordata
scaffold20898_size3502,3502,0.434,0.0828098229583,Bacteroidetes
scaffold20899_size3502,3502,0.4243,37.8515134209,no-hit
scaffold20900_size3502,3502,0.488,58.077955454,Chordata
scaffold20901_size3502,3502,0.4609,0.0,Bacteroidetes
scaffold20902_size3501,3501,0.4353,65.7686375321,no-hit
scaffold20904_size3501,3501,0.4801,65.9343044845,Arthropoda
scaffold20905_size3501,3501,0.4247,29.2864895743,no-hit
scaffold20906_size3500,3500,0.5,36.0551428572,Arthropoda
scaffold20907_size3500,3500,0.564,2.32342857143,Actinobacteria
scaffold20908_size3499,3499,0.4807,117.535581595,Chordata
scaffold20909_size3499,3499,0.6213,0.0,Proteobacteria
scaffold20913_size3498,3498,0.476,76.6180674672,Chordata
scaffold20914_size6175,6175,0.4641,36.7733973828,Arthropoda
scaffold20915_size3498,3498,0.4368,43.0211549457,Arthropoda
scaffold20916_size3497,3497,0.4624,33.6780097227,Arthropoda
scaffold20917_size3496,3496,0.3853,0.0114416475973,no-hit
scaffold20918_size3495,3495,0.4103,0.0,Bacteroidetes
scaffold20919_size3495,3495,0.4326,0.0,Bacteroidetes
scaffold20920_size3495,3495,0.675,0.0125894134478,Planctomycetes
scaffold20921_size3495,3495,0.4818,70.2577968526,Arthropoda
scaffold20922_size3495,3495,0.477,17.887267525,Chordata
scaffold20923_size3494,3494,0.5896,2.51316542645,Planctomycetes
scaffold20925_size3494,3494,0.3552,0.0,Arthropoda
scaffold20926_size3493,3493,0.6353,0.987117091325,Planctomycetes
scaffold20927_size3493,3493,0.4893,98.627254509,Cnidaria
scaffold20928_size3493,3493,0.4996,83.4254222731,Mollusca
scaffold20929_size3493,3493,0.4664,29.7008302319,Chordata
scaffold20930_size3492,3492,0.3505,0.0,Chordata
scaffold20931_size3492,3492,0.4986,64.3213058419,Chordata
scaffold20932_size3491,3491,0.3268,0.0338012030937,Bacteroidetes
scaffold20933_size3491,3491,0.6591,5.22600973933,Proteobacteria
scaffold20934_size3490,3490,0.3585,0.0,Chordata
scaffold20935_size3490,3490,0.6533,0.010888252149,Proteobacteria
scaffold20937_size3489,3489,0.3488,0.0,Bacteroidetes
scaffold20938_size3489,3489,0.4187,57.6835769562,no-hit
scaffold20939_size3488,3488,0.6649,0.19753440367,Proteobacteria
scaffold20940_size3487,3487,0.3662,0.0,Bacteroidetes
scaffold20941_size3487,3487,0.6691,3.80441640379,Proteobacteria
scaffold20942_size3487,3487,0.5518,0.0217952394609,Actinobacteria
scaffold20943_size3487,3487,0.6395,3.02093490106,Proteobacteria
scaffold20944_size3485,3485,0.4648,26.64964132,Chordata
scaffold20945_size3485,3485,0.468,99.6711621233,Chordata
scaffold20946_size3485,3485,0.4815,148.089813486,Eukaryota-undef
scaffold20947_size3484,3484,0.56,0.0,Firmicutes
scaffold20949_size3483,3483,0.4525,23.7513637669,Nematoda
scaffold20950_size3482,3482,0.4787,29.0261344055,Arthropoda
scaffold20951_size3482,3482,0.3943,20.1527857553,no-hit
scaffold20952_size3482,3482,0.4245,90.318782309,Glomeromycota
scaffold20953_size3481,3481,0.4418,70.2625682276,Mollusca
scaffold20955_size3481,3481,0.5763,0.0,Chordata
scaffold20956_size3481,3481,0.6337,0.97270899167,Proteobacteria
scaffold20957_size3481,3481,0.4168,10.5811548406,Bacteroidetes
scaffold20958_size3481,3481,0.5786,0.798621085895,Chloroflexi
scaffold20959_size3481,3481,0.5154,21.5733984487,Arthropoda
scaffold20960_size3481,3481,0.47,42.3990232692,Chordata
scaffold20962_size3480,3480,0.4819,88.4882183909,Chordata
scaffold20963_size3480,3480,0.6141,3.14367816092,Proteobacteria
scaffold20965_size3479,3479,0.3688,0.0,Arthropoda
scaffold20967_size3477,3477,0.4228,28.7169974116,no-hit
scaffold20968_size3477,3477,0.3845,0.0,Chordata
scaffold20969_size3476,3476,0.3294,0.0,Bacteroidetes
scaffold20970_size3476,3476,0.5713,4.79372842347,Firmicutes
scaffold20971_size3475,3475,0.6881,1.03712230216,Proteobacteria
scaffold20972_size3475,3475,0.4253,36.4083453238,Arthropoda
scaffold20973_size3475,3475,0.4242,79.3723741008,Arthropoda
scaffold20974_size3475,3475,0.5165,39.4687769784,Arthropoda
scaffold20975_size3474,3474,0.6621,1.40155440415,Proteobacteria
scaffold20976_size3474,3474,0.4741,157.16378814,Chordata
scaffold20978_size3473,3473,0.4855,33.7687877915,Chordata
scaffold20980_size3472,3472,0.4888,63.0504032258,Chordata
scaffold20981_size3471,3471,0.5333,0.321233074042,Planctomycetes
scaffold20983_size3470,3470,0.4945,69.6654178675,Eukaryota-undef
scaffold20984_size3470,3470,0.4983,32.7296829972,Chordata
scaffold20985_size3470,3470,0.6556,0.0,Proteobacteria
scaffold20986_size3470,3470,0.3461,0.0,Arthropoda
scaffold20987_size3470,3470,0.4582,79.4685878962,no-hit
scaffold20988_size3469,3469,0.6477,1.63332372442,Proteobacteria
scaffold20989_size3469,3469,0.4114,30.1695012972,Arthropoda
scaffold20990_size3469,3469,0.4477,61.1801671951,no-hit
scaffold20991_size3468,3468,0.5484,27.2009803921,Eukaryota-undef
scaffold20992_size3468,3468,0.5701,0.134659746251,Planctomycetes
scaffold20994_size3467,3467,0.4701,48.7233919815,no-hit
scaffold20995_size3467,3467,0.6253,0.0,Firmicutes
scaffold20997_size3467,3467,0.4768,54.4612056533,no-hit
scaffold20999_size3466,3466,0.4683,28.4671090594,Eukaryota-undef
scaffold21000_size3465,3465,0.3518,0.0,Annelida
scaffold21001_size3465,3465,0.6704,0.55064935065,Firmicutes
scaffold21005_size3463,3463,0.3682,113.375108288,Cnidaria
scaffold21006_size3463,3463,0.5328,0.0,Bacteroidetes
scaffold21008_size3462,3462,0.6869,0.0109763142692,Proteobacteria
scaffold21009_size3462,3462,0.4538,31.0213749277,no-hit
scaffold21010_size3462,3462,0.5009,79.4225880993,Annelida
scaffold21011_size3461,3461,0.3198,0.0,Bacteroidetes
scaffold21012_size3461,3461,0.4623,63.8179716846,Arthropoda
scaffold21013_size3461,3461,0.5287,0.0,Deinococcus-Thermus
scaffold21014_size3460,3460,0.6436,6.07485549133,Proteobacteria
scaffold21015_size3459,3459,0.6028,0.121711477305,Bacteroidetes
scaffold21016_size3459,3459,0.5386,26.2688638334,Chordata
scaffold21017_size3459,3459,0.6297,0.0109858340561,Verrucomicrobia
scaffold21020_size3458,3458,0.4219,95.4045691151,Chordata
scaffold21022_size3457,3457,0.6433,1.24529939254,Proteobacteria
scaffold21025_size3456,3456,0.4213,162.479166667,Arthropoda
scaffold21026_size3456,3456,0.5987,0.0,Planctomycetes
scaffold21027_size3456,3456,0.4771,58.0642361111,Chordata
scaffold21029_size3455,3455,0.4585,0.0,Bacteria-undef
scaffold21030_size3455,3455,0.4822,30.8769898697,Chordata
scaffold21031_size3454,3454,0.4731,33.0634047481,Arthropoda
scaffold21032_size3454,3454,0.4244,72.3595830921,no-hit
scaffold21033_size3454,3454,0.4829,72.2727272728,Mollusca
scaffold21034_size3454,3454,0.4867,76.4895773017,Apicomplexa
scaffold21035_size3454,3454,0.4337,56.7345107122,Nematoda
scaffold21036_size3454,3454,0.4337,0.0,Bacteroidetes
scaffold21037_size3454,3454,0.6581,3.66270990156,Proteobacteria
scaffold21039_size3452,3452,0.509,22.7908458864,Arthropoda
scaffold21040_size3452,3452,0.6306,0.0776361529548,Proteobacteria
scaffold21041_size3452,3452,0.4705,100.093858633,no-hit
scaffold21043_size3451,3451,0.4451,0.0,Bacteroidetes
scaffold21044_size3451,3451,0.4558,37.3112141408,Arthropoda
scaffold21046_size3450,3450,0.4916,57.1892753623,Bacteroidetes
scaffold21047_size3450,3450,0.529,134.515942029,Arthropoda
scaffold21048_size6697,6697,0.4791,36.7540171197,Chordata
scaffold21049_size3450,3450,0.4678,39.3234782609,Arthropoda
scaffold21050_size3450,3450,0.6852,0.682898550725,Proteobacteria
scaffold21051_size3449,3449,0.6819,1.97013627138,Planctomycetes
scaffold21052_size3449,3449,0.4738,98.2797912438,Mollusca
scaffold21053_size3449,3449,0.4497,159.109886924,Arthropoda
scaffold21054_size3449,3449,0.3595,0.0,Chordata
scaffold21055_size3449,3449,0.5918,2.40272542766,Proteobacteria
scaffold21056_size3448,3448,0.4861,95.9753480278,Chordata
scaffold21057_size3448,3448,0.3643,0.0,Chordata
scaffold21058_size3448,3448,0.3756,219.093677494,Chordata
scaffold21059_size3448,3448,0.5829,3.87151972158,Proteobacteria
scaffold21060_size3448,3448,0.6131,0.0,Proteobacteria
scaffold21061_size3448,3448,0.478,38.4828886311,Chordata
scaffold21062_size3447,3447,0.5753,0.0,Bacteroidetes
scaffold21063_size3447,3447,0.6878,3.67507977952,Proteobacteria
scaffold21064_size3446,3446,0.4811,10.0301799187,Bacteroidetes
scaffold21065_size3446,3446,0.4637,0.0,Cyanobacteria
scaffold21066_size3446,3446,0.3552,0.0,Eukaryota-undef
scaffold21067_size3446,3446,0.4675,135.594022055,no-hit
scaffold21068_size3446,3446,0.466,41.4082994777,Echinodermata
scaffold21069_size3445,3445,0.4456,153.568940493,Chordata
scaffold21071_size3443,3443,0.6201,0.0810339819925,Bacteria-undef
scaffold21072_size3443,3443,0.4508,60.9561428986,Ascomycota
scaffold21073_size3443,3443,0.4261,91.9544002324,Arthropoda
scaffold21076_size3443,3443,0.377,0.0,Chordata
scaffold21077_size3442,3442,0.4762,30.3137710633,Chordata
scaffold21078_size3442,3442,0.6028,0.0,Chloroflexi
scaffold21079_size3442,3442,0.6299,0.250726321906,Bacteria-undef
scaffold21081_size3441,3441,0.4071,29.8689334495,Eukaryota-undef
scaffold21082_size3440,3440,0.5041,132.34244186,Platyhelminthes
scaffold21083_size3440,3440,0.5044,77.2889534884,Chordata
scaffold21084_size3439,3439,0.6502,1.67665018901,Proteobacteria
scaffold21085_size3439,3439,0.4629,0.0,Bacteroidetes
scaffold21086_size3439,3439,0.4411,77.7333527187,Arthropoda
scaffold21087_size3438,3438,0.5276,28.1489237929,Echinodermata
scaffold21088_size3438,3438,0.509,29.2367655614,Chordata
scaffold21089_size3437,3437,0.4699,140.440791388,no-hit
scaffold21090_size3436,3436,0.6697,1.68160651921,Proteobacteria
scaffold21091_size3436,3436,0.4633,158.769790454,no-hit
scaffold21092_size3436,3436,0.4814,50.9481955762,Nematoda
scaffold21094_size3435,3435,0.4984,28.0512372635,no-hit
scaffold21095_size3435,3435,0.5275,79.0195050946,Chordata
scaffold21096_size3435,3435,0.6443,0.101310043668,Firmicutes
scaffold21097_size3434,3434,0.4496,39.4312754805,Arthropoda
scaffold21098_size3434,3434,0.4718,45.2760629004,Arthropoda
scaffold21100_size3434,3434,0.6022,0.0,Verrucomicrobia
scaffold21101_size3434,3434,0.4651,36.8182877112,Chordata
scaffold21103_size3433,3433,0.4803,84.3247888144,Arthropoda
scaffold21104_size3433,3433,0.6671,24.4625691815,Proteobacteria
scaffold21105_size3432,3432,0.4881,140.238053613,Arthropoda
scaffold21106_size3432,3432,0.6448,0.0754662004662,Verrucomicrobia
scaffold21107_size3432,3432,0.5414,78.1162587413,Arthropoda
scaffold21108_size3432,3432,0.5341,64.9906759907,no-hit
scaffold21109_size3432,3432,0.4892,21.3715034965,Mollusca
scaffold21110_size3432,3432,0.5175,115.182109557,Nematoda
scaffold21111_size3431,3431,0.4585,8.89536578257,Bacteroidetes
scaffold21114_size3430,3430,0.4708,43.6466472303,Chordata
scaffold21115_size3430,3430,0.5315,0.4,Proteobacteria
scaffold21116_size3430,3430,0.6522,0.0303206997084,Proteobacteria
scaffold21117_size3429,3429,0.5007,139.581510644,Arthropoda
scaffold21119_size3427,3427,0.492,72.5815582142,Glomeromycota
scaffold21120_size3427,3427,0.3507,0.0,Rotifera
scaffold21121_size3426,3426,0.4985,46.6193812025,Chordata
